timestamp,time_s,heart_rate_bpm
2025-11-19 09:39:14,438.0,138.0
2025-11-19 09:39:16,440.0,137.0
2025-11-19 09:39:18,442.0,136.0
2025-11-19 09:39:24,448.0,138.0
2025-11-19 09:39:25,449.0,137.0
2025-11-19 09:39:26,450.0,139.0
2025-11-19 09:39:27,451.0,142.0
2025-11-19 09:39:31,455.0,142.0
2025-11-19 09:39:36,460.0,143.0
2025-11-19 09:39:38,462.0,142.0
2025-11-19 09:39:40,464.0,141.0
2025-11-19 09:39:42,466.0,141.0
2025-11-19 09:39:44,468.0,141.0
2025-11-19 09:39:45,469.0,140.0
2025-11-19 09:39:48,472.0,137.0
2025-11-19 09:39:49,473.0,140.0
2025-11-19 09:39:50,474.0,140.0
2025-11-19 09:39:56,480.0,140.0
2025-11-19 09:39:58,482.0,140.0
2025-11-19 09:39:59,483.0,140.0
2025-11-19 09:40:04,488.0,140.0
2025-11-19 09:40:07,491.0,139.0
2025-11-19 09:40:08,492.0,139.0
2025-11-19 09:40:09,493.0,140.0
2025-11-19 09:40:12,496.0,140.0
2025-11-19 09:40:13,497.0,141.0
2025-11-19 09:40:14,498.0,140.0
2025-11-19 09:40:15,499.0,141.0
2025-11-19 09:40:18,502.0,141.0
2025-11-19 09:40:21,505.0,143.0
2025-11-19 09:40:22,506.0,144.0
2025-11-19 09:40:27,511.0,143.0
2025-11-19 09:40:31,515.0,143.0
2025-11-19 09:40:34,518.0,147.0
2025-11-19 09:40:35,519.0,147.0
2025-11-19 09:40:36,520.0,148.0
2025-11-19 09:40:38,522.0,147.0
2025-11-19 09:40:41,525.0,148.0
2025-11-19 09:40:42,526.0,148.0
2025-11-19 09:40:45,529.0,150.0
2025-11-19 09:40:47,531.0,151.0
2025-11-19 09:40:48,532.0,152.0
2025-11-19 09:40:55,539.0,153.0
2025-11-19 09:40:56,540.0,152.0
2025-11-19 09:40:58,542.0,155.0
2025-11-19 09:41:00,544.0,156.0
2025-11-19 09:41:05,549.0,157.0
2025-11-19 09:41:06,550.0,160.0
2025-11-19 09:41:10,554.0,161.0
2025-11-19 09:41:11,555.0,163.0
2025-11-19 09:41:13,557.0,166.0
2025-11-19 09:41:15,559.0,166.0
2025-11-19 09:41:17,561.0,165.0
2025-11-19 09:41:19,563.0,166.0
2025-11-19 09:41:24,568.0,167.0
2025-11-19 09:41:28,572.0,168.0
2025-11-19 09:41:29,573.0,168.0
2025-11-19 09:41:33,577.0,169.0
2025-11-19 09:41:37,581.0,170.0
2025-11-19 09:41:43,587.0,168.0
2025-11-19 09:41:44,588.0,169.0
2025-11-19 09:41:46,590.0,170.0
2025-11-19 09:41:49,593.0,169.0
2025-11-19 09:41:52,596.0,168.0
2025-11-19 09:41:54,598.0,169.0
2025-11-19 09:41:57,601.0,167.0
2025-11-19 09:42:00,604.0,167.0
2025-11-19 09:42:05,609.0,164.0
2025-11-19 09:42:07,611.0,164.0
2025-11-19 09:42:10,614.0,164.0
2025-11-19 09:42:14,618.0,162.0
2025-11-19 09:42:16,620.0,163.0
2025-11-19 09:42:20,624.0,165.0
2025-11-19 09:42:22,626.0,165.0
2025-11-19 09:42:25,629.0,165.0
2025-11-19 09:42:27,631.0,164.0
2025-11-19 09:42:33,637.0,164.0
2025-11-19 09:42:34,638.0,164.0
2025-11-19 09:42:40,644.0,166.0
2025-11-19 09:42:44,648.0,169.0
2025-11-19 09:42:46,650.0,167.0
2025-11-19 09:42:47,651.0,167.0
2025-11-19 09:42:52,656.0,164.0
2025-11-19 09:42:53,657.0,164.0
2025-11-19 09:43:00,664.0,163.0
2025-11-19 09:43:02,666.0,163.0
2025-11-19 09:43:07,671.0,162.0
2025-11-19 09:43:09,673.0,160.0
2025-11-19 09:43:11,675.0,159.0
2025-11-19 09:43:13,677.0,158.0
2025-11-19 09:43:15,679.0,158.0
2025-11-19 09:43:16,680.0,158.0
2025-11-19 09:43:19,683.0,158.0
2025-11-19 09:43:22,686.0,158.0
2025-11-19 09:43:26,690.0,157.0
2025-11-19 09:43:27,691.0,158.0
2025-11-19 09:43:31,695.0,156.0
2025-11-19 09:43:36,700.0,154.0
2025-11-19 09:43:42,706.0,156.0
2025-11-19 09:43:43,707.0,157.0
2025-11-19 09:43:47,711.0,154.0
2025-11-19 09:43:48,712.0,154.0
2025-11-19 09:43:49,713.0,154.0
2025-11-19 09:43:50,714.0,153.0
2025-11-19 09:43:53,717.0,153.0
2025-11-19 09:43:57,721.0,154.0
2025-11-19 09:43:58,722.0,156.0
2025-11-19 09:44:03,727.0,156.0
2025-11-19 09:44:04,728.0,154.0
2025-11-19 09:44:05,729.0,156.0
2025-11-19 09:44:11,735.0,157.0
2025-11-19 09:44:12,736.0,157.0
2025-11-19 09:44:14,738.0,159.0
2025-11-19 09:44:17,741.0,157.0
2025-11-19 09:44:18,742.0,158.0
2025-11-19 09:44:19,743.0,158.0
2025-11-19 09:44:21,745.0,155.0
2025-11-19 09:44:23,747.0,155.0
2025-11-19 09:44:25,749.0,156.0
2025-11-19 09:44:27,751.0,158.0
2025-11-19 09:44:28,752.0,156.0
2025-11-19 09:44:31,755.0,157.0
2025-11-19 09:44:32,756.0,157.0
2025-11-19 09:44:36,760.0,157.0
2025-11-19 09:44:38,762.0,157.0
2025-11-19 09:44:39,763.0,157.0
2025-11-19 09:44:40,764.0,157.0
2025-11-19 09:44:42,766.0,158.0
2025-11-19 09:44:44,768.0,160.0
2025-11-19 09:44:46,770.0,160.0
2025-11-19 09:44:48,772.0,157.0
2025-11-19 09:44:49,773.0,158.0
2025-11-19 09:44:51,775.0,155.0
2025-11-19 09:44:54,778.0,158.0
2025-11-19 09:44:55,779.0,158.0
2025-11-19 09:44:57,781.0,158.0
2025-11-19 09:44:58,782.0,159.0
2025-11-19 09:45:04,788.0,161.0
2025-11-19 09:45:05,789.0,160.0
2025-11-19 09:45:11,795.0,162.0
2025-11-19 09:45:13,797.0,163.0
2025-11-19 09:45:17,801.0,163.0
2025-11-19 09:45:20,804.0,164.0
2025-11-19 09:45:26,810.0,165.0
2025-11-19 09:45:27,811.0,165.0
2025-11-19 09:45:30,814.0,166.0
2025-11-19 09:45:35,819.0,164.0
2025-11-19 09:45:42,826.0,163.0
2025-11-19 09:45:47,831.0,162.0
2025-11-19 09:45:48,832.0,162.0
2025-11-19 09:45:52,836.0,159.0
2025-11-19 09:45:53,837.0,159.0
2025-11-19 09:45:54,838.0,158.0
2025-11-19 09:45:57,841.0,157.0
2025-11-19 09:46:01,845.0,156.0
2025-11-19 09:46:04,848.0,156.0
2025-11-19 09:46:08,852.0,156.0
2025-11-19 09:46:10,854.0,159.0
2025-11-19 09:46:14,858.0,156.0
2025-11-19 09:46:18,862.0,158.0
2025-11-19 09:46:22,866.0,159.0
2025-11-19 09:46:23,867.0,159.0
2025-11-19 09:46:25,869.0,159.0
2025-11-19 09:46:29,873.0,160.0
2025-11-19 09:46:32,876.0,160.0
2025-11-19 09:46:34,878.0,161.0
2025-11-19 09:46:35,879.0,158.0
2025-11-19 09:46:36,880.0,161.0
2025-11-19 09:46:38,882.0,160.0
2025-11-19 09:46:41,885.0,163.0
2025-11-19 09:46:42,886.0,163.0
2025-11-19 09:46:43,887.0,163.0
2025-11-19 09:46:47,891.0,164.0
2025-11-19 09:46:49,893.0,165.0
2025-11-19 09:46:50,894.0,166.0
2025-11-19 09:46:51,895.0,163.0
2025-11-19 09:46:52,896.0,163.0
2025-11-19 09:46:56,900.0,163.0
2025-11-19 09:47:01,905.0,164.0
2025-11-19 09:47:06,910.0,161.0
2025-11-19 09:47:07,911.0,161.0
2025-11-19 09:47:12,916.0,163.0
2025-11-19 09:47:14,918.0,165.0
2025-11-19 09:47:20,924.0,165.0
2025-11-19 09:47:22,926.0,163.0
2025-11-19 09:47:24,928.0,163.0
2025-11-19 09:47:29,933.0,162.0
2025-11-19 09:47:30,934.0,162.0
2025-11-19 09:47:36,940.0,161.0
2025-11-19 09:47:42,946.0,161.0
2025-11-19 09:47:48,952.0,158.0
2025-11-19 09:47:51,955.0,157.0
2025-11-19 09:47:57,961.0,158.0
2025-11-19 09:47:59,963.0,157.0
2025-11-19 09:48:06,970.0,159.0
2025-11-19 09:48:08,972.0,158.0
2025-11-19 09:48:12,976.0,162.0
2025-11-19 09:48:15,979.0,166.0
2025-11-19 09:48:20,984.0,166.0
2025-11-19 09:48:21,985.0,166.0
2025-11-19 09:48:26,990.0,168.0
2025-11-19 09:48:30,994.0,165.0
2025-11-19 09:48:33,997.0,166.0
2025-11-19 09:48:35,999.0,166.0
2025-11-19 09:48:37,1001.0,167.0
2025-11-19 09:48:43,1007.0,170.0
2025-11-19 09:48:51,1015.0,168.0
2025-11-19 09:48:58,1022.0,169.0
2025-11-19 09:49:03,1027.0,169.0
2025-11-19 09:49:05,1029.0,166.0
2025-11-19 09:49:10,1034.0,167.0
2025-11-19 09:49:17,1041.0,168.0
2025-11-19 09:49:19,1043.0,169.0
2025-11-19 09:49:23,1047.0,169.0
2025-11-19 09:49:24,1048.0,168.0
2025-11-19 09:49:27,1051.0,168.0
2025-11-19 09:49:32,1056.0,166.0
2025-11-19 09:49:33,1057.0,165.0
2025-11-19 09:49:35,1059.0,162.0
2025-11-19 09:49:37,1061.0,164.0
2025-11-19 09:49:38,1062.0,164.0
2025-11-19 09:49:40,1064.0,165.0
2025-11-19 09:49:41,1065.0,166.0
2025-11-19 09:49:42,1066.0,167.0
2025-11-19 09:49:44,1068.0,166.0
2025-11-19 09:49:50,1074.0,165.0
2025-11-19 09:49:52,1076.0,167.0
2025-11-19 09:49:54,1078.0,166.0
2025-11-19 09:49:58,1082.0,165.0
2025-11-19 09:49:59,1083.0,163.0
2025-11-19 09:50:04,1088.0,163.0
2025-11-19 09:50:06,1090.0,161.0
2025-11-19 09:50:08,1092.0,161.0
2025-11-19 09:50:09,1093.0,158.0
2025-11-19 09:50:13,1097.0,157.0
2025-11-19 09:50:19,1103.0,157.0
2025-11-19 09:50:25,1109.0,159.0
2025-11-19 09:50:26,1110.0,159.0
2025-11-19 09:50:28,1112.0,162.0
2025-11-19 09:50:29,1113.0,161.0
2025-11-19 09:50:31,1115.0,164.0
2025-11-19 09:50:36,1120.0,164.0
2025-11-19 09:50:40,1124.0,162.0
2025-11-19 09:50:42,1126.0,162.0
2025-11-19 09:50:48,1132.0,161.0
2025-11-19 09:50:52,1136.0,161.0
2025-11-19 09:50:57,1141.0,161.0
2025-11-19 09:50:59,1143.0,161.0
2025-11-19 09:51:01,1145.0,161.0
2025-11-19 09:51:07,1151.0,160.0
2025-11-19 09:51:12,1156.0,161.0
2025-11-19 09:51:17,1161.0,163.0
2025-11-19 09:51:20,1164.0,166.0
